,num_docks_disabled,last_reported,is_returning,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,is_renting,is_installed,station_status,num_bikes_available,num_bikes_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
224,0,2020-08-05 01:42:42+00:00,True,0,False,5,333,True,True,active,20,0,333,2020-08-05 02:13:35,2020
225,0,2020-08-05 01:32:27+00:00,True,0,False,10,334,True,True,active,9,0,334,2020-08-05 02:13:35,2020
226,0,2020-08-05 01:30:47+00:00,True,0,False,18,335,True,True,active,1,0,335,2020-08-05 02:13:35,2020
227,0,2020-08-04 23:47:53+00:00,True,0,False,3,336,True,True,active,12,0,336,2020-08-05 02:13:35,2020
228,0,2020-08-05 01:06:43+00:00,True,0,False,2,337,True,True,active,13,0,337,2020-08-05 02:13:35,2020
229,0,2020-08-05 01:06:52+00:00,True,0,False,4,338,True,True,active,11,0,338,2020-08-05 02:13:35,2020
230,0,2020-08-05 01:30:31+00:00,True,0,False,5,339,True,True,active,10,0,339,2020-08-05 02:13:35,2020
231,0,2020-08-04 17:02:48+00:00,True,0,False,3,340,True,True,active,16,0,340,2020-08-05 02:13:35,2020
232,0,2020-08-05 00:14:54+00:00,True,0,True,9,341,True,True,active,6,0,341,2020-08-05 02:13:35,2020
233,0,2020-08-05 02:10:30+00:00,True,0,False,9,342,True,True,active,6,0,342,2020-08-05 02:13:35,2020
234,0,2020-08-04 19:00:47+00:00,True,0,False,9,343,True,True,active,6,0,343,2020-08-05 02:13:35,2020
235,0,2020-08-05 00:24:44+00:00,True,0,False,16,344,True,True,active,3,0,344,2020-08-05 02:13:35,2020
236,0,2020-08-05 01:34:43+00:00,True,0,False,5,345,True,True,active,13,1,345,2020-08-05 02:13:35,2020
237,0,2020-08-05 00:39:07+00:00,True,0,False,13,346,True,True,active,2,0,346,2020-08-05 02:13:35,2020
238,0,2020-08-04 18:55:15+00:00,True,0,False,10,347,True,True,active,5,0,347,2020-08-05 02:13:35,2020
239,0,2020-08-04 23:35:49+00:00,True,0,False,3,348,True,True,active,12,0,348,2020-08-05 02:13:35,2020
240,0,2020-08-04 01:02:05+00:00,True,0,True,7,349,True,True,active,10,0,349,2020-08-05 02:13:35,2020
241,0,2020-08-04 22:20:29+00:00,True,0,False,12,350,True,True,active,5,0,350,2020-08-05 02:13:35,2020
242,0,2020-08-05 01:26:40+00:00,True,0,False,4,351,True,True,active,10,1,351,2020-08-05 02:13:35,2020
243,0,2020-08-05 02:07:09+00:00,True,0,False,6,352,True,True,active,9,0,352,2020-08-05 02:13:35,2020
244,0,2020-08-04 18:26:56+00:00,True,0,True,7,353,True,True,active,8,0,353,2020-08-05 02:13:35,2020
245,0,2020-08-05 01:15:23+00:00,True,0,False,6,354,True,True,active,9,0,354,2020-08-05 02:13:35,2020
246,0,2020-08-04 21:38:51+00:00,True,0,False,5,355,True,True,active,12,0,355,2020-08-05 02:13:35,2020
247,0,2020-08-05 00:27:06+00:00,True,0,False,14,356,True,True,active,9,0,356,2020-08-05 02:13:35,2020
248,0,2020-08-05 01:30:06+00:00,True,0,False,6,357,True,True,active,9,0,357,2020-08-05 02:13:35,2020
249,0,2020-08-05 01:32:33+00:00,True,0,False,5,358,True,True,active,14,0,358,2020-08-05 02:13:35,2020
250,0,2020-08-05 00:33:06+00:00,True,0,False,12,359,True,True,active,2,1,359,2020-08-05 02:13:35,2020
251,0,2020-08-04 23:05:41+00:00,True,0,False,13,360,True,True,active,2,0,360,2020-08-05 02:13:35,2020
252,0,2020-08-05 00:52:40+00:00,True,0,False,14,361,True,True,active,5,0,361,2020-08-05 02:13:35,2020
253,0,2020-08-05 00:40:17+00:00,True,0,False,1,362,True,True,active,18,0,362,2020-08-05 02:13:35,2020
254,0,2020-08-05 00:31:37+00:00,True,0,False,5,363,True,True,active,14,0,363,2020-08-05 02:13:35,2020
255,0,2020-08-05 02:07:03+00:00,True,0,False,11,364,True,True,active,8,0,364,2020-08-05 02:13:35,2020
256,0,2020-08-05 00:00:58+00:00,True,0,False,17,365,True,True,active,1,1,365,2020-08-05 02:13:35,2020
257,0,2020-08-05 01:55:49+00:00,True,0,False,11,366,True,True,active,4,0,366,2020-08-05 02:13:35,2020
258,0,2020-08-05 01:26:51+00:00,True,0,False,6,367,True,True,active,13,0,367,2020-08-05 02:13:35,2020
259,0,2020-08-04 23:12:21+00:00,True,0,False,13,368,True,True,active,1,1,368,2020-08-05 02:13:35,2020
260,0,2020-08-05 01:30:15+00:00,True,0,False,2,369,True,True,active,13,0,369,2020-08-05 02:13:35,2020
261,0,2020-08-05 01:35:05+00:00,True,0,False,10,370,True,True,active,9,0,370,2020-08-05 02:13:35,2020
262,0,2020-08-04 16:52:53+00:00,True,0,False,6,371,True,True,active,13,0,371,2020-08-05 02:13:35,2020
263,0,2020-08-05 01:27:12+00:00,True,0,False,11,372,True,True,active,8,0,372,2020-08-05 02:13:35,2020
264,0,2020-08-04 23:53:01+00:00,True,0,False,4,373,True,True,active,11,0,373,2020-08-05 02:13:35,2020
265,0,2020-08-05 02:04:19+00:00,True,0,False,9,374,True,True,active,10,0,374,2020-08-05 02:13:35,2020
266,0,2020-08-05 00:01:14+00:00,True,0,False,14,376,True,True,active,1,0,376,2020-08-05 02:13:35,2020
267,0,2020-08-05 00:33:00+00:00,True,0,False,12,377,True,True,active,7,0,377,2020-08-05 02:13:35,2020
268,0,2020-08-05 01:58:23+00:00,True,0,False,11,378,True,True,active,8,0,378,2020-08-05 02:13:35,2020
269,0,2020-08-05 02:08:37+00:00,True,0,False,5,379,True,True,active,10,0,379,2020-08-05 02:13:35,2020
270,0,2020-08-05 01:36:02+00:00,True,0,False,14,380,True,True,active,4,0,380,2020-08-05 02:13:35,2020
271,0,2020-08-05 02:10:31+00:00,True,0,False,9,381,True,True,active,9,1,381,2020-08-05 02:13:35,2020
272,0,2020-08-05 00:54:24+00:00,True,0,True,15,384,True,True,active,4,0,384,2020-08-05 02:13:35,2020
273,1,2020-08-05 01:36:27+00:00,True,0,False,11,385,True,True,active,2,1,385,2020-08-05 02:13:35,2020
274,0,2020-08-05 01:42:05+00:00,True,0,False,11,386,True,True,active,8,0,386,2020-08-05 02:13:35,2020
275,0,2020-08-05 00:46:54+00:00,True,0,False,5,387,True,True,active,10,0,387,2020-08-05 02:13:35,2020
276,0,2020-08-04 23:27:59+00:00,True,0,False,8,388,True,True,active,3,0,388,2020-08-05 02:13:35,2020
277,0,2020-08-04 23:38:22+00:00,True,0,False,3,389,True,True,active,11,0,389,2020-08-05 02:13:35,2020
278,0,2020-08-04 23:50:16+00:00,True,0,False,1,390,True,True,active,14,0,390,2020-08-05 02:13:35,2020
279,0,2020-08-05 00:14:12+00:00,True,0,False,0,391,True,True,active,15,0,391,2020-08-05 02:13:35,2020
280,0,2020-08-04 22:20:08+00:00,True,0,False,6,392,True,True,active,9,0,392,2020-08-05 02:13:35,2020
281,0,2020-08-04 23:26:57+00:00,True,0,False,10,393,True,True,active,5,0,393,2020-08-05 02:13:35,2020
282,0,2020-08-05 01:25:03+00:00,True,0,False,12,394,True,True,active,2,0,394,2020-08-05 02:13:35,2020
283,0,2020-08-04 22:15:17+00:00,True,0,False,5,395,True,True,active,10,0,395,2020-08-05 02:13:35,2020
284,0,2020-08-04 08:56:09+00:00,True,0,False,3,396,True,True,active,12,0,396,2020-08-05 02:13:35,2020
285,0,2020-08-04 23:51:34+00:00,True,0,False,10,397,True,True,active,5,0,397,2020-08-05 02:13:35,2020
286,0,2020-08-05 01:12:35+00:00,True,0,False,16,398,True,True,active,3,0,398,2020-08-05 02:13:35,2020
287,0,2020-08-05 01:47:24+00:00,True,0,False,3,399,True,True,active,12,0,399,2020-08-05 02:13:35,2020
288,0,2020-08-04 22:11:32+00:00,True,0,False,20,400,True,True,active,6,1,400,2020-08-05 02:13:35,2020
289,0,2020-08-05 00:24:46+00:00,True,0,False,3,401,True,True,active,12,0,401,2020-08-05 02:13:35,2020
290,0,2020-08-05 01:08:37+00:00,True,0,False,12,402,True,True,active,3,0,402,2020-08-05 02:13:35,2020
291,0,2020-08-05 01:51:39+00:00,True,0,False,2,403,True,True,active,13,0,403,2020-08-05 02:13:35,2020
292,0,2020-08-05 01:00:00+00:00,True,0,False,4,404,True,True,active,11,1,404,2020-08-05 02:13:35,2020
293,0,2020-08-05 01:43:43+00:00,True,0,False,1,405,True,True,active,18,0,405,2020-08-05 02:13:35,2020
294,0,2020-08-04 22:48:12+00:00,True,0,False,3,406,True,True,active,12,0,406,2020-08-05 02:13:35,2020
295,0,2020-08-04 23:38:32+00:00,True,0,False,14,407,True,True,active,5,0,407,2020-08-05 02:13:35,2020
296,0,2020-08-05 01:35:51+00:00,True,0,False,8,408,True,True,active,7,0,408,2020-08-05 02:13:35,2020
297,0,2020-08-05 02:06:59+00:00,True,0,False,6,409,True,True,active,13,0,409,2020-08-05 02:13:35,2020
298,0,2020-08-04 19:17:28+00:00,True,0,False,4,410,True,True,active,15,0,410,2020-08-05 02:13:35,2020
299,0,2020-08-04 20:40:31+00:00,True,0,False,2,411,True,True,active,13,0,411,2020-08-05 02:13:35,2020
300,0,2020-08-04 23:33:33+00:00,True,0,False,9,412,True,True,active,9,1,412,2020-08-05 02:13:35,2020
301,0,2020-08-05 01:31:21+00:00,True,0,False,0,413,True,True,active,19,0,413,2020-08-05 02:13:35,2020
302,0,2020-08-05 00:03:55+00:00,True,0,False,23,414,True,True,active,0,0,414,2020-08-05 02:13:35,2020
303,0,2020-08-05 01:18:01+00:00,True,0,False,9,415,True,True,active,10,0,415,2020-08-05 02:13:35,2020
304,0,2020-08-05 01:18:06+00:00,True,0,False,10,416,True,True,active,5,0,416,2020-08-05 02:13:35,2020
305,0,2020-08-05 00:38:47+00:00,True,0,False,0,417,True,True,active,19,0,417,2020-08-05 02:13:35,2020
306,0,2020-08-05 00:47:18+00:00,True,0,False,8,419,True,True,active,7,0,419,2020-08-05 02:13:35,2020
307,0,1970-01-02 00:00:00+00:00,False,0,False,0,420,False,False,out_of_service,0,0,420,2020-08-05 02:13:35,1970
308,0,2020-08-04 12:11:15+00:00,True,0,False,6,421,True,True,active,12,1,421,2020-08-05 02:13:35,2020
309,0,2020-08-04 20:30:09+00:00,True,0,False,1,422,True,True,active,14,0,422,2020-08-05 02:13:35,2020
310,0,2020-08-05 00:27:44+00:00,True,0,False,8,423,True,True,active,11,0,423,2020-08-05 02:13:35,2020
311,0,2020-08-04 23:06:23+00:00,True,0,False,13,424,True,True,active,6,0,424,2020-08-05 02:13:35,2020
312,0,2020-08-04 10:32:00+00:00,True,0,False,16,425,True,True,active,0,0,425,2020-08-05 02:13:35,2020
313,0,2020-08-05 00:17:20+00:00,True,0,False,20,426,True,True,active,7,0,426,2020-08-05 02:13:35,2020
314,0,2020-08-04 17:25:29+00:00,True,0,False,17,427,True,True,active,2,0,427,2020-08-05 02:13:35,2020
315,0,2020-08-05 02:10:08+00:00,True,0,False,6,428,True,True,active,13,0,428,2020-08-05 02:13:35,2020
316,0,2020-08-04 14:55:40+00:00,True,0,False,2,430,True,True,active,17,0,430,2020-08-05 02:13:35,2020
317,0,2020-08-04 16:08:38+00:00,True,0,False,14,431,True,True,active,1,0,431,2020-08-05 02:13:35,2020
318,0,2020-08-04 22:51:58+00:00,True,0,False,11,432,True,True,active,8,0,432,2020-08-05 02:13:35,2020
319,0,2020-08-04 15:16:13+00:00,True,0,False,19,433,True,True,active,0,0,433,2020-08-05 02:13:35,2020
320,0,2020-08-04 22:01:08+00:00,True,0,False,16,434,True,True,active,3,0,434,2020-08-05 02:13:35,2020
321,0,2020-08-04 18:39:43+00:00,True,0,False,0,435,True,True,active,15,0,435,2020-08-05 02:13:35,2020
322,0,2020-08-05 00:44:10+00:00,True,0,False,10,436,True,True,active,3,2,436,2020-08-05 02:13:35,2020
323,0,2020-08-05 02:00:53+00:00,True,0,False,3,437,True,True,active,16,0,437,2020-08-05 02:13:35,2020
324,0,2020-08-05 01:20:29+00:00,True,0,False,3,440,True,True,active,14,0,440,2020-08-05 02:13:35,2020
325,0,2020-08-05 02:01:39+00:00,True,0,False,3,441,True,True,active,16,0,441,2020-08-05 02:13:35,2020
326,0,2020-08-04 21:57:09+00:00,True,0,False,8,442,True,True,active,7,0,442,2020-08-05 02:13:35,2020
327,0,2020-08-04 22:52:32+00:00,True,0,False,16,443,True,True,active,3,0,443,2020-08-05 02:13:35,2020
328,0,2020-08-05 00:27:19+00:00,True,0,False,5,445,True,True,active,14,0,445,2020-08-05 02:13:35,2020
329,0,2020-08-05 01:51:19+00:00,True,0,False,9,446,True,True,active,3,0,446,2020-08-05 02:13:35,2020
330,0,2020-08-04 23:27:04+00:00,True,0,False,15,447,True,True,active,4,0,447,2020-08-05 02:13:35,2020
331,0,2020-08-04 19:23:50+00:00,True,0,False,9,448,True,True,active,2,0,448,2020-08-05 02:13:35,2020
332,0,1970-01-02 00:00:00+00:00,True,0,False,0,449,True,False,out_of_service,0,0,449,2020-08-05 02:13:35,1970
333,0,2020-08-05 00:34:18+00:00,True,0,False,7,450,True,True,active,8,0,450,2020-08-05 02:13:35,2020
334,0,2020-08-05 01:34:52+00:00,True,0,False,3,451,True,True,active,12,0,451,2020-08-05 02:13:35,2020
335,0,2020-08-05 01:58:09+00:00,True,0,False,5,452,True,True,active,10,0,452,2020-08-05 02:13:35,2020
336,0,2020-08-04 23:57:40+00:00,True,0,False,11,453,True,True,active,4,0,453,2020-08-05 02:13:35,2020
337,0,2020-08-05 01:11:19+00:00,True,0,False,4,454,True,True,active,11,0,454,2020-08-05 02:13:35,2020
338,0,2020-08-04 23:38:21+00:00,True,0,False,2,455,True,True,active,10,0,455,2020-08-05 02:13:35,2020
